latitude,longitude,accident_count,serious_injury,death,schoolzone,grid_id,accident_type,region_name,spot_name
37.582939742576,126.998779663951,9,9,1,0,3,보행자,서울특별시 종로구,서울특별시 종로구 명륜2가(성균관대입구교차로 부근)
37.571898949278,126.988435365001,8,8,0,0,3,보행자,서울특별시 종로구,서울특별시 종로구 낙원동(낙원상가 부근)
37.569865431945,126.976898868989,7,8,0,0,3,보행자,서울특별시 종로구,서울특별시 종로구 세종로(세종로180 부근)
37.575111266473,127.02374655536,7,7,0,0,3,보행자,서울특별시 종로구,서울특별시 종로구 숭인동(신설동역6번출구 부근)
37.5700913983,126.987315332238,7,7,0,0,3,보행자,서울특별시 종로구,서울특별시 종로구 종로2가(종로2가교차로 부근)
37.574381048448,127.021486279369,7,7,0,0,3,보행자,서울특별시 종로구,서울특별시 종로구 숭인동(신설동역11번출구 부근)
37.551593702688,126.962535521398,9,8,1,0,3,보행자,서울특별시 중구,서울특별시 중구 만리동2가(용산구마포구 부근)
37.555063645971,126.972473679318,8,9,0,0,3,보행자,서울특별시 중구,서울특별시 중구 남대문로5가(서울역91번출구 부근)
37.554866948052,127.01051584723,8,9,0,0,3,보행자,서울특별시 중구,서울특별시 중구 신당동(약수역앞교차로 부근)
37.565714518411,127.018144728697,8,8,0,0,3,보행자,서울특별시 중구,서울특별시 중구 황학동(신당역서울6호선 부근)
37.565369639198,127.021996859568,8,8,0,0,3,보행자,서울특별시 중구,서울특별시 중구 신당동(기업은행성동지점 부근)
37.56654433995,127.00092775941,7,6,1,0,3,보행자,서울특별시 중구,서울특별시 중구 을지로5가(중부시장앞 부근)
37.558851211815,126.972899867136,7,8,0,0,3,보행자,서울특별시 중구,서울특별시 중구 남대문로5가(연세봉래빌딩 부근)
37.566466362434,126.982810813369,7,8,0,0,3,보행자,서울특별시 중구,서울특별시 중구 을지로1가(을지로1가 부근)
37.553065235473,127.010754058754,7,7,0,0,3,보행자,서울특별시 중구,서울특별시 중구 신당동(약수역서울3호선 부근)
37.534432173007,126.995256175933,8,8,0,0,3,보행자,서울특별시 용산구,서울특별시 용산구 이태원동(이태원소방파출소 부근)
37.533218146701,127.006582749495,7,8,0,0,3,보행자,서울특별시 용산구,서울특별시 용산구 한남동(순천향병원 부근)
37.544235122354,127.057224063141,7,8,0,0,3,보행자,서울특별시 성동구,서울특별시 성동구 성수동2가(성수역앞교차로 부근)
37.542097192832,127.064028562169,7,6,1,0,3,보행자,서울특별시 광진구,서울특별시 광진구 화양동(성수사거리 부근)
37.540676642614,127.069922998549,7,6,1,0,3,보행자,서울특별시 광진구,서울특별시 광진구 자양동(건대입구역앞교차로 부근)
37.580605813908,127.045683175739,12,13,1,0,3,보행자,서울특별시 동대문구,서울특별시 동대문구 청량리동(청량리역 부근)
37.579326435667,127.041160795435,10,10,0,0,3,보행자,서울특별시 동대문구,서울특별시 동대문구 제기동(우리은행청량리중앙지 부근)
