latitude,longitude,accident_count,serious_injury,death,schoolzone,grid_id,accident_type,region_name,spot_name
37.571937425872,126.960630043243,3,3,0,0,3,보행노인,서울특별시 종로구,서울특별시 종로구 교북동(독립문_의주로_진출_1 부근)
37.576104317661,127.004402517663,5,5,0,0,3,보행노인,서울특별시 종로구,서울특별시 종로구 충신동(이화사거리 부근)
37.57070617665,126.993646645777,6,4,0,0,3,보행노인,서울특별시 종로구,서울특별시 종로구 장사동(종묘공원 부근)
37.57235886617,127.016855589215,6,5,1,0,3,보행노인,서울특별시 종로구,서울특별시 종로구 창신동(동묘앞역_다산로_진입 부근)
37.56637998345,126.995341511702,3,1,0,0,3,보행노인,서울특별시 중구,서울특별시 중구 인현동1가(대림상가앞 부근)
37.558125831243,126.971499804374,4,3,0,0,3,보행노인,서울특별시 중구,서울특별시 중구 의주로1가(청암빌딩 부근)
37.554075882797,127.010538760157,8,3,1,0,3,보행노인,서울특별시 중구,서울특별시 중구 신당동(약수역_다산로_진출_1 부근)
37.529174962056,126.966814675558,3,2,0,0,3,보행노인,서울특별시 용산구,서울특별시 용산구 한강로2가(철도건설본부 부근)
37.533461704695,127.004475916731,3,2,0,0,3,보행노인,서울특별시 용산구,서울특별시 용산구 한남동(순천향병원 부근)
37.541184637262,126.996185654945,3,3,0,0,3,보행노인,서울특별시 용산구,서울특별시 용산구 이태원동(그랜드하얏트서울호텔 부근)
37.558349074451,127.032607212154,3,2,0,0,3,보행노인,서울특별시 성동구,서울특별시 성동구 행당동(무학여고앞 부근)
37.561570852514,127.035132807934,4,4,0,0,3,보행노인,서울특별시 성동구,서울특별시 성동구 도선동(왕십리역_왕십리길_진입_1 부근)
37.53750213022,127.085717002039,4,3,1,0,3,보행노인,서울특별시 광진구,서울특별시 광진구 구의동(자양사거리_구의로_진출_1 부근)
37.545508664894,127.087249704911,5,4,0,0,3,보행노인,서울특별시 광진구,서울특별시 광진구 구의동(구의사거리 부근)
37.5718314003,127.057404049858,4,1,0,0,3,보행노인,서울특별시 동대문구,서울특별시 동대문구 답십리동(답십리사거리 부근)
37.582778504026,127.039979551216,4,3,0,0,3,보행노인,서울특별시 동대문구,서울특별시 동대문구 제기동(식당재료유통할인 부근)
37.589948441668,127.054378009239,4,3,0,0,3,보행노인,서울특별시 동대문구,서울특별시 동대문구 회기동(회기역앞_회기로_진출_1 부근)
37.575073937413,127.022965480674,4,4,0,0,3,보행노인,서울특별시 동대문구,서울특별시 동대문구 신설동(신설동역_난정로_진입_1 부근)
37.586327288175,127.040451453373,4,4,0,0,3,보행노인,서울특별시 동대문구,서울특별시 동대문구 제기동(홍파초교후문 부근)
37.590171014881,127.06235214044,4,3,1,0,3,보행노인,서울특별시 동대문구,서울특별시 동대문구 휘경동(위생병원앞 부근)
